source,target,attributes
Q_611,CRPC_227,{'type': 'MATCHES'}
Q_611,CRPC_239,{'type': 'MATCHES'}
Q_611,CRPC_317,{'type': 'MATCHES'}
Q_611,CRPC_154,{'type': 'MATCHES'}
Q_611,CRPC_156,{'type': 'MATCHES'}
Q_611,CRPC_200,{'type': 'MATCHES'}
Q_611,CRPC_302,{'type': 'MATCHES'}
Q_611,CRPC_482,{'type': 'MATCHES'}
Q_611,CPC_24,{'type': 'MATCHES'}
Q_611,CRPC_167,{'type': 'MATCHES'}
Q_611,CRPC_397,{'type': 'MATCHES'}
Q_611,CRPC_439,{'type': 'MATCHES'}
Q_612,theft,{'type': 'RELATES_TO'}
Q_612,IPC_378,{'type': 'MATCHES'}
Q_612,IPC_379,{'type': 'MATCHES'}
Q_612,IPC_411,{'type': 'MATCHES'}
Q_612,CRPC_451,{'type': 'MATCHES'}
Q_612,CRPC_457,{'type': 'MATCHES'}
Q_619,arrest,{'type': 'RELATES_TO'}
Q_619,CRPC_41,{'type': 'MATCHES'}
Q_619,CRPC_73,{'type': 'MATCHES'}
Q_619,CRPC_160,{'type': 'MATCHES'}
Q_619,CRPC_167,{'type': 'MATCHES'}
Q_619,IEA_27,{'type': 'MATCHES'}
Q_622,arrest,{'type': 'RELATES_TO'}
Q_622,CRPC_41,{'type': 'MATCHES'}
Q_622,CRPC_73,{'type': 'MATCHES'}
Q_622,CRPC_160,{'type': 'MATCHES'}
Q_622,CRPC_167,{'type': 'MATCHES'}
Q_622,IEA_27,{'type': 'MATCHES'}
Q_627,fir,{'type': 'RELATES_TO'}
Q_627,bail,{'type': 'RELATES_TO'}
Q_627,rape,{'type': 'RELATES_TO'}
Q_627,arrest,{'type': 'RELATES_TO'}
Q_627,CRPC_154,{'type': 'MATCHES'}
Q_627,CRPC_156,{'type': 'MATCHES'}
Q_627,CRPC_200,{'type': 'MATCHES'}
Q_627,CRPC_210,{'type': 'MATCHES'}
Q_627,CRPC_302,{'type': 'MATCHES'}
Q_627,CRPC_482,{'type': 'MATCHES'}
Q_627,CPC_24,{'type': 'MATCHES'}
Q_627,CRPC_167,{'type': 'MATCHES'}
Q_627,CRPC_397,{'type': 'MATCHES'}
Q_627,CRPC_439,{'type': 'MATCHES'}
Q_627,IPC_375,{'type': 'MATCHES'}
Q_627,IPC_376,{'type': 'MATCHES'}
Q_627,IEA_45,{'type': 'MATCHES'}
Q_627,CRPC_41,{'type': 'MATCHES'}
Q_627,CRPC_73,{'type': 'MATCHES'}
Q_627,CRPC_160,{'type': 'MATCHES'}
Q_627,IEA_27,{'type': 'MATCHES'}
Q_629,arrest,{'type': 'RELATES_TO'}
Q_629,anticipatory_bail,{'type': 'RELATES_TO'}
Q_629,CRPC_41,{'type': 'MATCHES'}
Q_629,CRPC_73,{'type': 'MATCHES'}
Q_629,CRPC_160,{'type': 'MATCHES'}
Q_629,CRPC_167,{'type': 'MATCHES'}
Q_629,IEA_27,{'type': 'MATCHES'}
Q_629,CRPC_438,{'type': 'MATCHES'}
Q_630,fir,{'type': 'RELATES_TO'}
Q_630,criminal_intimidation,{'type': 'RELATES_TO'}
Q_630,cheating,{'type': 'RELATES_TO'}
Q_630,CRPC_154,{'type': 'MATCHES'}
Q_630,CRPC_156,{'type': 'MATCHES'}
Q_630,CRPC_200,{'type': 'MATCHES'}
Q_630,CRPC_210,{'type': 'MATCHES'}
Q_630,CRPC_302,{'type': 'MATCHES'}
Q_630,CRPC_482,{'type': 'MATCHES'}
Q_630,CPC_24,{'type': 'MATCHES'}
Q_630,IPC_503,{'type': 'MATCHES'}
Q_630,IPC_504,{'type': 'MATCHES'}
Q_630,IPC_506,{'type': 'MATCHES'}
Q_630,IPC_415,{'type': 'MATCHES'}
Q_630,IPC_417,{'type': 'MATCHES'}
Q_630,IPC_419,{'type': 'MATCHES'}
Q_630,IPC_420,{'type': 'MATCHES'}
Q_630,CRPC_320,{'type': 'MATCHES'}
Q_630,ICA_73,{'type': 'MATCHES'}
Q_630,ICA_74,{'type': 'MATCHES'}
Q_630,ICA_75,{'type': 'MATCHES'}
Q_631,cheating,{'type': 'RELATES_TO'}
Q_631,IPC_415,{'type': 'MATCHES'}
Q_631,IPC_417,{'type': 'MATCHES'}
Q_631,IPC_419,{'type': 'MATCHES'}
Q_631,IPC_420,{'type': 'MATCHES'}
Q_631,CRPC_320,{'type': 'MATCHES'}
Q_631,ICA_73,{'type': 'MATCHES'}
Q_631,ICA_74,{'type': 'MATCHES'}
Q_631,ICA_75,{'type': 'MATCHES'}
Q_632,rape,{'type': 'RELATES_TO'}
Q_632,IPC_375,{'type': 'MATCHES'}
Q_632,IPC_376,{'type': 'MATCHES'}
Q_632,IEA_45,{'type': 'MATCHES'}
Q_633,charge_sheet,{'type': 'RELATES_TO'}
Q_633,CRPC_173,{'type': 'MATCHES'}
Q_633,CRPC_205,{'type': 'MATCHES'}
Q_633,CRPC_210,{'type': 'MATCHES'}
Q_633,CRPC_216,{'type': 'MATCHES'}
Q_633,CRPC_227,{'type': 'MATCHES'}
Q_633,CRPC_239,{'type': 'MATCHES'}
Q_633,CRPC_317,{'type': 'MATCHES'}
Q_635,fir,{'type': 'RELATES_TO'}
Q_635,rape,{'type': 'RELATES_TO'}
Q_635,CRPC_154,{'type': 'MATCHES'}
Q_635,CRPC_156,{'type': 'MATCHES'}
Q_635,CRPC_200,{'type': 'MATCHES'}
Q_635,CRPC_210,{'type': 'MATCHES'}
Q_635,CRPC_302,{'type': 'MATCHES'}
Q_635,CRPC_482,{'type': 'MATCHES'}
Q_635,CPC_24,{'type': 'MATCHES'}
Q_635,IPC_375,{'type': 'MATCHES'}
Q_635,IPC_376,{'type': 'MATCHES'}
Q_635,IEA_45,{'type': 'MATCHES'}
Q_636,fir,{'type': 'RELATES_TO'}
Q_636,cheating,{'type': 'RELATES_TO'}
Q_636,CRPC_154,{'type': 'MATCHES'}
Q_636,CRPC_156,{'type': 'MATCHES'}
Q_636,CRPC_200,{'type': 'MATCHES'}
Q_636,CRPC_210,{'type': 'MATCHES'}
Q_636,CRPC_302,{'type': 'MATCHES'}
Q_636,CRPC_482,{'type': 'MATCHES'}
Q_636,CPC_24,{'type': 'MATCHES'}
Q_636,IPC_415,{'type': 'MATCHES'}
Q_636,IPC_417,{'type': 'MATCHES'}
Q_636,IPC_419,{'type': 'MATCHES'}
Q_636,IPC_420,{'type': 'MATCHES'}
Q_636,CRPC_320,{'type': 'MATCHES'}
Q_636,ICA_73,{'type': 'MATCHES'}
Q_636,ICA_74,{'type': 'MATCHES'}
Q_636,ICA_75,{'type': 'MATCHES'}
Q_637,bail,{'type': 'RELATES_TO'}
Q_637,CRPC_167,{'type': 'MATCHES'}
Q_637,CRPC_397,{'type': 'MATCHES'}
Q_637,CRPC_439,{'type': 'MATCHES'}
Q_637,CRPC_482,{'type': 'MATCHES'}
Q_639,cheating,{'type': 'RELATES_TO'}
Q_639,forgery,{'type': 'RELATES_TO'}
Q_639,IPC_415,{'type': 'MATCHES'}
Q_639,IPC_417,{'type': 'MATCHES'}
Q_639,IPC_419,{'type': 'MATCHES'}
Q_639,IPC_420,{'type': 'MATCHES'}
Q_639,CRPC_320,{'type': 'MATCHES'}
Q_639,ICA_73,{'type': 'MATCHES'}
Q_639,ICA_74,{'type': 'MATCHES'}
Q_639,ICA_75,{'type': 'MATCHES'}
Q_639,IPC_465,{'type': 'MATCHES'}
Q_639,IPC_467,{'type': 'MATCHES'}
Q_639,IPC_468,{'type': 'MATCHES'}
Q_639,IPC_471,{'type': 'MATCHES'}
Q_639,IEA_45,{'type': 'MATCHES'}
Q_639,RA_82,{'type': 'MATCHES'}
Q_639,RA_83,{'type': 'MATCHES'}
Q_641,cheating,{'type': 'RELATES_TO'}
Q_641,IPC_415,{'type': 'MATCHES'}
Q_641,IPC_417,{'type': 'MATCHES'}
Q_641,IPC_419,{'type': 'MATCHES'}
Q_641,IPC_420,{'type': 'MATCHES'}
Q_641,CRPC_320,{'type': 'MATCHES'}
Q_641,ICA_73,{'type': 'MATCHES'}
Q_641,ICA_74,{'type': 'MATCHES'}
Q_641,ICA_75,{'type': 'MATCHES'}
Q_643,maintenance,{'type': 'RELATES_TO'}
Q_643,CRPC_125,{'type': 'MATCHES'}
Q_643,HMA_9,{'type': 'MATCHES'}
Q_648,fir,{'type': 'RELATES_TO'}
Q_648,CRPC_154,{'type': 'MATCHES'}
Q_648,CRPC_156,{'type': 'MATCHES'}
Q_648,CRPC_200,{'type': 'MATCHES'}
Q_648,CRPC_210,{'type': 'MATCHES'}
Q_648,CRPC_302,{'type': 'MATCHES'}
Q_648,CRPC_482,{'type': 'MATCHES'}
Q_648,CPC_24,{'type': 'MATCHES'}
Q_650,charge_sheet,{'type': 'RELATES_TO'}
Q_650,theft,{'type': 'RELATES_TO'}
Q_650,CRPC_173,{'type': 'MATCHES'}
Q_650,CRPC_205,{'type': 'MATCHES'}
Q_650,CRPC_210,{'type': 'MATCHES'}
Q_650,CRPC_216,{'type': 'MATCHES'}
Q_650,CRPC_227,{'type': 'MATCHES'}
Q_650,CRPC_239,{'type': 'MATCHES'}
Q_650,CRPC_317,{'type': 'MATCHES'}
Q_650,IPC_378,{'type': 'MATCHES'}
Q_650,IPC_379,{'type': 'MATCHES'}
Q_650,IPC_411,{'type': 'MATCHES'}
Q_650,CRPC_451,{'type': 'MATCHES'}
Q_650,CRPC_457,{'type': 'MATCHES'}
Q_651,fir,{'type': 'RELATES_TO'}
Q_651,corruption,{'type': 'RELATES_TO'}
Q_651,CRPC_154,{'type': 'MATCHES'}
Q_651,CRPC_156,{'type': 'MATCHES'}
Q_651,CRPC_200,{'type': 'MATCHES'}
Q_651,CRPC_210,{'type': 'MATCHES'}
Q_651,CRPC_302,{'type': 'MATCHES'}
Q_651,CRPC_482,{'type': 'MATCHES'}
Q_651,CPC_24,{'type': 'MATCHES'}
Q_651,IPC_409,{'type': 'MATCHES'}
Q_651,PCA_7,{'type': 'MATCHES'}
Q_651,PCA_13,{'type': 'MATCHES'}
Q_658,fir,{'type': 'RELATES_TO'}
Q_658,anticipatory_bail,{'type': 'RELATES_TO'}
Q_658,CRPC_154,{'type': 'MATCHES'}
Q_658,CRPC_156,{'type': 'MATCHES'}
Q_658,CRPC_200,{'type': 'MATCHES'}
Q_658,CRPC_210,{'type': 'MATCHES'}
Q_658,CRPC_302,{'type': 'MATCHES'}
Q_658,CRPC_482,{'type': 'MATCHES'}
Q_658,CPC_24,{'type': 'MATCHES'}
Q_658,CRPC_438,{'type': 'MATCHES'}
Q_659,fir,{'type': 'RELATES_TO'}
Q_659,CRPC_154,{'type': 'MATCHES'}
Q_659,CRPC_156,{'type': 'MATCHES'}
Q_659,CRPC_200,{'type': 'MATCHES'}
Q_659,CRPC_210,{'type': 'MATCHES'}
Q_659,CRPC_302,{'type': 'MATCHES'}
Q_659,CRPC_482,{'type': 'MATCHES'}
Q_659,CPC_24,{'type': 'MATCHES'}
Q_660,confession,{'type': 'RELATES_TO'}
Q_660,CRPC_161,{'type': 'MATCHES'}
Q_660,CRPC_164,{'type': 'MATCHES'}
Q_660,IEA_27,{'type': 'MATCHES'}
Q_661,assault,{'type': 'RELATES_TO'}
Q_661,corruption,{'type': 'RELATES_TO'}
Q_661,bail,{'type': 'RELATES_TO'}
Q_661,arrest,{'type': 'RELATES_TO'}
Q_661,IPC_320,{'type': 'MATCHES'}
Q_661,IPC_323,{'type': 'MATCHES'}
Q_661,IPC_324,{'type': 'MATCHES'}
Q_661,IPC_325,{'type': 'MATCHES'}
Q_661,IPC_326,{'type': 'MATCHES'}
Q_661,IPC_337,{'type': 'MATCHES'}
Q_661,IPC_338,{'type': 'MATCHES'}
Q_661,IPC_350,{'type': 'MATCHES'}
Q_661,CRPC_320,{'type': 'MATCHES'}
Q_661,IPC_409,{'type': 'MATCHES'}
Q_661,PCA_7,{'type': 'MATCHES'}
Q_661,PCA_13,{'type': 'MATCHES'}
Q_661,CRPC_167,{'type': 'MATCHES'}
Q_661,CRPC_397,{'type': 'MATCHES'}
Q_661,CRPC_439,{'type': 'MATCHES'}
Q_661,CRPC_482,{'type': 'MATCHES'}
Q_661,CRPC_41,{'type': 'MATCHES'}
Q_661,CRPC_73,{'type': 'MATCHES'}
Q_661,CRPC_160,{'type': 'MATCHES'}
Q_661,IEA_27,{'type': 'MATCHES'}
Q_662,arrest,{'type': 'RELATES_TO'}
Q_662,CRPC_41,{'type': 'MATCHES'}
Q_662,CRPC_73,{'type': 'MATCHES'}
Q_662,CRPC_160,{'type': 'MATCHES'}
Q_662,CRPC_167,{'type': 'MATCHES'}
Q_662,IEA_27,{'type': 'MATCHES'}
Q_663,cheating,{'type': 'RELATES_TO'}
Q_663,IPC_415,{'type': 'MATCHES'}
Q_663,IPC_417,{'type': 'MATCHES'}
Q_663,IPC_419,{'type': 'MATCHES'}
Q_663,IPC_420,{'type': 'MATCHES'}
Q_663,CRPC_320,{'type': 'MATCHES'}
Q_663,ICA_73,{'type': 'MATCHES'}
Q_663,ICA_74,{'type': 'MATCHES'}
Q_663,ICA_75,{'type': 'MATCHES'}
Q_664,fir,{'type': 'RELATES_TO'}
Q_664,CRPC_154,{'type': 'MATCHES'}
Q_664,CRPC_156,{'type': 'MATCHES'}
Q_664,CRPC_200,{'type': 'MATCHES'}
Q_664,CRPC_210,{'type': 'MATCHES'}
Q_664,CRPC_302,{'type': 'MATCHES'}
Q_664,CRPC_482,{'type': 'MATCHES'}
Q_664,CPC_24,{'type': 'MATCHES'}
Q_667,kidnapping,{'type': 'RELATES_TO'}
Q_667,fir,{'type': 'RELATES_TO'}
Q_667,IPC_363,{'type': 'MATCHES'}
Q_667,IPC_364,{'type': 'MATCHES'}
Q_667,CRPC_154,{'type': 'MATCHES'}
Q_667,CRPC_156,{'type': 'MATCHES'}
Q_667,CRPC_200,{'type': 'MATCHES'}
Q_667,CRPC_210,{'type': 'MATCHES'}
Q_667,CRPC_302,{'type': 'MATCHES'}
Q_667,CRPC_482,{'type': 'MATCHES'}
Q_667,CPC_24,{'type': 'MATCHES'}
Q_668,fir,{'type': 'RELATES_TO'}
Q_668,arrest,{'type': 'RELATES_TO'}
Q_668,CRPC_154,{'type': 'MATCHES'}
Q_668,CRPC_156,{'type': 'MATCHES'}
Q_668,CRPC_200,{'type': 'MATCHES'}
Q_668,CRPC_210,{'type': 'MATCHES'}
Q_668,CRPC_302,{'type': 'MATCHES'}
Q_668,CRPC_482,{'type': 'MATCHES'}
Q_668,CPC_24,{'type': 'MATCHES'}
Q_668,CRPC_41,{'type': 'MATCHES'}
Q_668,CRPC_73,{'type': 'MATCHES'}
Q_668,CRPC_160,{'type': 'MATCHES'}
Q_668,CRPC_167,{'type': 'MATCHES'}
Q_668,IEA_27,{'type': 'MATCHES'}
Q_669,fir,{'type': 'RELATES_TO'}
Q_669,CRPC_154,{'type': 'MATCHES'}
Q_669,CRPC_156,{'type': 'MATCHES'}
Q_669,CRPC_200,{'type': 'MATCHES'}
Q_669,CRPC_210,{'type': 'MATCHES'}
Q_669,CRPC_302,{'type': 'MATCHES'}
Q_669,CRPC_482,{'type': 'MATCHES'}
Q_669,CPC_24,{'type': 'MATCHES'}
Q_670,domestic_violence,{'type': 'RELATES_TO'}
Q_670,criminal_intimidation,{'type': 'RELATES_TO'}
Q_670,forgery,{'type': 'RELATES_TO'}
Q_670,fir,{'type': 'RELATES_TO'}
Q_670,assault,{'type': 'RELATES_TO'}
Q_670,bail,{'type': 'RELATES_TO'}
Q_670,criminal_breach_of_trust,{'type': 'RELATES_TO'}
Q_670,extortion,{'type': 'RELATES_TO'}
Q_670,dowry_harassment,{'type': 'RELATES_TO'}
Q_670,maintenance,{'type': 'RELATES_TO'}
Q_670,arrest,{'type': 'RELATES_TO'}
Q_670,anticipatory_bail,{'type': 'RELATES_TO'}
Q_670,defamation,{'type': 'RELATES_TO'}
Q_670,murder,{'type': 'RELATES_TO'}
Q_670,IPC_503,{'type': 'MATCHES'}
Q_670,IPC_504,{'type': 'MATCHES'}
Q_670,IPC_506,{'type': 'MATCHES'}
Q_670,IPC_465,{'type': 'MATCHES'}
Q_670,IPC_467,{'type': 'MATCHES'}
Q_670,IPC_468,{'type': 'MATCHES'}
Q_670,IPC_471,{'type': 'MATCHES'}
Q_670,IEA_45,{'type': 'MATCHES'}
Q_670,RA_82,{'type': 'MATCHES'}
Q_670,RA_83,{'type': 'MATCHES'}
Q_670,CRPC_154,{'type': 'MATCHES'}
Q_670,CRPC_156,{'type': 'MATCHES'}
Q_670,CRPC_200,{'type': 'MATCHES'}
Q_670,CRPC_210,{'type': 'MATCHES'}
Q_670,CRPC_302,{'type': 'MATCHES'}
Q_670,CRPC_482,{'type': 'MATCHES'}
Q_670,CPC_24,{'type': 'MATCHES'}
Q_670,IPC_320,{'type': 'MATCHES'}
Q_670,IPC_323,{'type': 'MATCHES'}
Q_670,IPC_324,{'type': 'MATCHES'}
Q_670,IPC_325,{'type': 'MATCHES'}
Q_670,IPC_326,{'type': 'MATCHES'}
Q_670,IPC_337,{'type': 'MATCHES'}
Q_670,IPC_338,{'type': 'MATCHES'}
Q_670,IPC_350,{'type': 'MATCHES'}
Q_670,CRPC_320,{'type': 'MATCHES'}
Q_670,CRPC_167,{'type': 'MATCHES'}
Q_670,CRPC_397,{'type': 'MATCHES'}
Q_670,CRPC_439,{'type': 'MATCHES'}
Q_670,IPC_406,{'type': 'MATCHES'}
Q_670,IPC_409,{'type': 'MATCHES'}
Q_670,ICA_73,{'type': 'MATCHES'}
Q_670,IPC_383,{'type': 'MATCHES'}
Q_670,IPC_384,{'type': 'MATCHES'}
Q_670,IPC_304B,{'type': 'MATCHES'}
Q_670,DP_3,{'type': 'MATCHES'}
Q_670,DP_4,{'type': 'MATCHES'}
Q_670,CRPC_125,{'type': 'MATCHES'}
Q_670,HMA_9,{'type': 'MATCHES'}
Q_670,CRPC_41,{'type': 'MATCHES'}
Q_670,CRPC_73,{'type': 'MATCHES'}
Q_670,CRPC_160,{'type': 'MATCHES'}
Q_670,IEA_27,{'type': 'MATCHES'}
Q_670,CRPC_438,{'type': 'MATCHES'}
Q_670,IPC_499,{'type': 'MATCHES'}
Q_670,IPC_500,{'type': 'MATCHES'}
Q_670,IPC_302,{'type': 'MATCHES'}
Q_670,IPC_307,{'type': 'MATCHES'}
Q_670,IPC_308,{'type': 'MATCHES'}
Q_670,IPC_309,{'type': 'MATCHES'}
Q_671,bail,{'type': 'RELATES_TO'}
Q_671,arrest,{'type': 'RELATES_TO'}
Q_671,CRPC_167,{'type': 'MATCHES'}
Q_671,CRPC_397,{'type': 'MATCHES'}
Q_671,CRPC_439,{'type': 'MATCHES'}
Q_671,CRPC_482,{'type': 'MATCHES'}
Q_671,CRPC_41,{'type': 'MATCHES'}
Q_671,CRPC_73,{'type': 'MATCHES'}
Q_671,CRPC_160,{'type': 'MATCHES'}
Q_671,IEA_27,{'type': 'MATCHES'}
Q_673,fir,{'type': 'RELATES_TO'}
Q_673,CRPC_154,{'type': 'MATCHES'}
Q_673,CRPC_156,{'type': 'MATCHES'}
Q_673,CRPC_200,{'type': 'MATCHES'}
Q_673,CRPC_210,{'type': 'MATCHES'}
Q_673,CRPC_302,{'type': 'MATCHES'}
Q_673,CRPC_482,{'type': 'MATCHES'}
Q_673,CPC_24,{'type': 'MATCHES'}
Q_674,confession,{'type': 'RELATES_TO'}
Q_674,murder,{'type': 'RELATES_TO'}
Q_674,CRPC_161,{'type': 'MATCHES'}
Q_674,CRPC_164,{'type': 'MATCHES'}
Q_674,IEA_27,{'type': 'MATCHES'}
Q_674,IPC_302,{'type': 'MATCHES'}
Q_674,IPC_307,{'type': 'MATCHES'}
Q_674,IPC_308,{'type': 'MATCHES'}
Q_674,IPC_309,{'type': 'MATCHES'}
Q_675,cheating,{'type': 'RELATES_TO'}
Q_675,IPC_415,{'type': 'MATCHES'}
Q_675,IPC_417,{'type': 'MATCHES'}
Q_675,IPC_419,{'type': 'MATCHES'}
Q_675,IPC_420,{'type': 'MATCHES'}
Q_675,CRPC_320,{'type': 'MATCHES'}
Q_675,ICA_73,{'type': 'MATCHES'}
Q_675,ICA_74,{'type': 'MATCHES'}
Q_675,ICA_75,{'type': 'MATCHES'}
Q_676,fir,{'type': 'RELATES_TO'}
Q_676,arrest,{'type': 'RELATES_TO'}
Q_676,CRPC_154,{'type': 'MATCHES'}
Q_676,CRPC_156,{'type': 'MATCHES'}
Q_676,CRPC_200,{'type': 'MATCHES'}
Q_676,CRPC_210,{'type': 'MATCHES'}
Q_676,CRPC_302,{'type': 'MATCHES'}
Q_676,CRPC_482,{'type': 'MATCHES'}
Q_676,CPC_24,{'type': 'MATCHES'}
Q_676,CRPC_41,{'type': 'MATCHES'}
Q_676,CRPC_73,{'type': 'MATCHES'}
Q_676,CRPC_160,{'type': 'MATCHES'}
Q_676,CRPC_167,{'type': 'MATCHES'}
Q_676,IEA_27,{'type': 'MATCHES'}
Q_677,defamation,{'type': 'RELATES_TO'}
Q_677,IPC_499,{'type': 'MATCHES'}
Q_677,IPC_500,{'type': 'MATCHES'}
Q_679,maintenance,{'type': 'RELATES_TO'}
Q_679,CRPC_125,{'type': 'MATCHES'}
Q_679,HMA_9,{'type': 'MATCHES'}
Q_680,criminal_breach_of_trust,{'type': 'RELATES_TO'}
Q_680,IPC_406,{'type': 'MATCHES'}
Q_680,IPC_409,{'type': 'MATCHES'}
Q_680,ICA_73,{'type': 'MATCHES'}
Q_681,cheating,{'type': 'RELATES_TO'}
Q_681,defamation,{'type': 'RELATES_TO'}
Q_681,IPC_415,{'type': 'MATCHES'}
Q_681,IPC_417,{'type': 'MATCHES'}
Q_681,IPC_419,{'type': 'MATCHES'}
Q_681,IPC_420,{'type': 'MATCHES'}
Q_681,CRPC_320,{'type': 'MATCHES'}
Q_681,ICA_73,{'type': 'MATCHES'}
Q_681,ICA_74,{'type': 'MATCHES'}
Q_681,ICA_75,{'type': 'MATCHES'}
Q_681,IPC_499,{'type': 'MATCHES'}
Q_681,IPC_500,{'type': 'MATCHES'}
Q_683,fir,{'type': 'RELATES_TO'}
Q_683,cheating,{'type': 'RELATES_TO'}
Q_683,CRPC_154,{'type': 'MATCHES'}
Q_683,CRPC_156,{'type': 'MATCHES'}
Q_683,CRPC_200,{'type': 'MATCHES'}
Q_683,CRPC_210,{'type': 'MATCHES'}
Q_683,CRPC_302,{'type': 'MATCHES'}
Q_683,CRPC_482,{'type': 'MATCHES'}
Q_683,CPC_24,{'type': 'MATCHES'}
Q_683,IPC_415,{'type': 'MATCHES'}
Q_683,IPC_417,{'type': 'MATCHES'}
Q_683,IPC_419,{'type': 'MATCHES'}
Q_683,IPC_420,{'type': 'MATCHES'}
Q_683,CRPC_320,{'type': 'MATCHES'}
Q_683,ICA_73,{'type': 'MATCHES'}
Q_683,ICA_74,{'type': 'MATCHES'}
Q_683,ICA_75,{'type': 'MATCHES'}
Q_684,fir,{'type': 'RELATES_TO'}
Q_684,cheating,{'type': 'RELATES_TO'}
Q_684,CRPC_154,{'type': 'MATCHES'}
Q_684,CRPC_156,{'type': 'MATCHES'}
Q_684,CRPC_200,{'type': 'MATCHES'}
Q_684,CRPC_210,{'type': 'MATCHES'}
Q_684,CRPC_302,{'type': 'MATCHES'}
Q_684,CRPC_482,{'type': 'MATCHES'}
Q_684,CPC_24,{'type': 'MATCHES'}
Q_684,IPC_415,{'type': 'MATCHES'}
Q_684,IPC_417,{'type': 'MATCHES'}
Q_684,IPC_419,{'type': 'MATCHES'}
Q_684,IPC_420,{'type': 'MATCHES'}
Q_684,CRPC_320,{'type': 'MATCHES'}
Q_684,ICA_73,{'type': 'MATCHES'}
Q_684,ICA_74,{'type': 'MATCHES'}
Q_684,ICA_75,{'type': 'MATCHES'}
Q_685,fir,{'type': 'RELATES_TO'}
Q_685,charge_sheet,{'type': 'RELATES_TO'}
Q_685,CRPC_154,{'type': 'MATCHES'}
Q_685,CRPC_156,{'type': 'MATCHES'}
Q_685,CRPC_200,{'type': 'MATCHES'}
Q_685,CRPC_210,{'type': 'MATCHES'}
Q_685,CRPC_302,{'type': 'MATCHES'}
Q_685,CRPC_482,{'type': 'MATCHES'}
Q_685,CPC_24,{'type': 'MATCHES'}
Q_685,CRPC_173,{'type': 'MATCHES'}
Q_685,CRPC_205,{'type': 'MATCHES'}
Q_685,CRPC_216,{'type': 'MATCHES'}
Q_685,CRPC_227,{'type': 'MATCHES'}
Q_685,CRPC_239,{'type': 'MATCHES'}
Q_685,CRPC_317,{'type': 'MATCHES'}
Q_686,charge_sheet,{'type': 'RELATES_TO'}
Q_686,arrest,{'type': 'RELATES_TO'}
Q_686,CRPC_173,{'type': 'MATCHES'}
Q_686,CRPC_205,{'type': 'MATCHES'}
Q_686,CRPC_210,{'type': 'MATCHES'}
Q_686,CRPC_216,{'type': 'MATCHES'}
Q_686,CRPC_227,{'type': 'MATCHES'}
Q_686,CRPC_239,{'type': 'MATCHES'}
Q_686,CRPC_317,{'type': 'MATCHES'}
Q_686,CRPC_41,{'type': 'MATCHES'}
Q_686,CRPC_73,{'type': 'MATCHES'}
Q_686,CRPC_160,{'type': 'MATCHES'}
Q_686,CRPC_167,{'type': 'MATCHES'}
Q_686,IEA_27,{'type': 'MATCHES'}
Q_687,fir,{'type': 'RELATES_TO'}
Q_687,CRPC_154,{'type': 'MATCHES'}
Q_687,CRPC_156,{'type': 'MATCHES'}
Q_687,CRPC_200,{'type': 'MATCHES'}
Q_687,CRPC_210,{'type': 'MATCHES'}
Q_687,CRPC_302,{'type': 'MATCHES'}
Q_687,CRPC_482,{'type': 'MATCHES'}
Q_687,CPC_24,{'type': 'MATCHES'}
Q_688,fir,{'type': 'RELATES_TO'}
Q_688,CRPC_154,{'type': 'MATCHES'}
Q_688,CRPC_156,{'type': 'MATCHES'}
Q_688,CRPC_200,{'type': 'MATCHES'}
Q_688,CRPC_210,{'type': 'MATCHES'}
Q_688,CRPC_302,{'type': 'MATCHES'}
Q_688,CRPC_482,{'type': 'MATCHES'}
Q_688,CPC_24,{'type': 'MATCHES'}
Q_689,defamation,{'type': 'RELATES_TO'}
Q_689,IPC_499,{'type': 'MATCHES'}
Q_689,IPC_500,{'type': 'MATCHES'}
Q_690,fir,{'type': 'RELATES_TO'}
Q_690,bail,{'type': 'RELATES_TO'}
Q_690,CRPC_154,{'type': 'MATCHES'}
Q_690,CRPC_156,{'type': 'MATCHES'}
Q_690,CRPC_200,{'type': 'MATCHES'}
Q_690,CRPC_210,{'type': 'MATCHES'}
Q_690,CRPC_302,{'type': 'MATCHES'}
Q_690,CRPC_482,{'type': 'MATCHES'}
Q_690,CPC_24,{'type': 'MATCHES'}
Q_690,CRPC_167,{'type': 'MATCHES'}
Q_690,CRPC_397,{'type': 'MATCHES'}
Q_690,CRPC_439,{'type': 'MATCHES'}
Q_693,bail,{'type': 'RELATES_TO'}
Q_693,CRPC_167,{'type': 'MATCHES'}
Q_693,CRPC_397,{'type': 'MATCHES'}
Q_693,CRPC_439,{'type': 'MATCHES'}
Q_693,CRPC_482,{'type': 'MATCHES'}
Q_694,trespass,{'type': 'RELATES_TO'}
Q_694,IPC_447,{'type': 'MATCHES'}
Q_694,IPC_448,{'type': 'MATCHES'}
Q_695,charge_sheet,{'type': 'RELATES_TO'}
Q_695,CRPC_173,{'type': 'MATCHES'}
Q_695,CRPC_205,{'type': 'MATCHES'}
Q_695,CRPC_210,{'type': 'MATCHES'}
Q_695,CRPC_216,{'type': 'MATCHES'}
Q_695,CRPC_227,{'type': 'MATCHES'}
Q_695,CRPC_239,{'type': 'MATCHES'}
Q_695,CRPC_317,{'type': 'MATCHES'}
Q_700,fir,{'type': 'RELATES_TO'}
Q_700,CRPC_154,{'type': 'MATCHES'}
